App_Running,Screen_On_Time_min,CPU_Usage_%,Battery_Temperature_C,Battery_Drop_Per_Hour,Network_Type,Brightness_Level_%,RAM_Usage_MB,Charging_State,Usage_Mode
Spotify,37.31538793640033,41.27859328986732,37.545141770339875,12.6352134600745,WiFi,14,1949.405886516873,Not Charging,Video Streaming
YouTube,41.16041141462982,40.39303915276803,40.76947067269246,7.027203768342643,4G,50,1675.914945634905,Not Charging,Music
Camera,73.2460001904334,1.0,30.69726713725686,7.700872646060525,4G,62,3304.86326871008,Not Charging,Gaming
Instagram,94.8481683605661,27.11812378689659,31.73161473125971,18.49794238832603,5G,41,3052.5770204427354,Charging,Gaming
Maps,52.389718062210385,24.535753240864153,31.678088542520157,12.186470399103309,4G,56,1624.0526491181938,Not Charging,Social Media
Chrome,103.0992614646101,20.689183188431187,34.5663887542925,7.480973107822259,4G,85,2332.193422591404,Charging,Social Media
WhatsApp,67.44312063730284,28.77237078254432,35.29956618545631,12.93416736380476,WiFi,17,1280.823211816286,Charging,Video Streaming
WhatsApp,67.68111972014803,18.106426893709056,36.62088654298498,4.651908479968547,5G,10,3220.7389866272124,Charging,Music
Chrome,59.09732510300999,38.22831099425327,44.86552434040952,13.911651638999436,5G,62,2656.085009299811,Charging,Gaming
Facebook,32.88034102459316,46.49827031506658,38.60639064624524,17.536590932579667,4G,52,2802.194760623236,Charging,Video Streaming
YouTube,85.73285321086618,45.20575607635507,32.42604150250172,15.308643675107986,WiFi,36,2049.074231694672,Not Charging,Music
Spotify,122.81669282096422,32.93133122432779,34.983628104720886,22.788571522189837,5G,15,2904.818279368196,Not Charging,Video Streaming
Instagram,78.43338691168591,64.98859544500253,42.524710945576025,2.308044693688924,5G,85,2906.4106610374993,Not Charging,Gaming
PUBG,33.73420895762869,52.09962671750765,38.909399213020606,12.634845400398937,4G,9,2101.210782176919,Not Charging,Social Media
Camera,99.50857029041116,33.47662694491172,42.4589108171203,5.282496350877401,5G,10,1510.597638600686,Charging,Social Media
YouTube,39.38005024742527,27.765916846977255,32.58658368176325,11.133892843241174,WiFi,78,2461.1250177922084,Charging,Social Media
Camera,49.77414007527037,55.070407441728804,31.441692307118473,12.007719842061263,WiFi,98,2124.084735221359,Not Charging,Navigation
Instagram,74.04154569216072,50.113710241441,31.514776493202888,23.39922741487257,5G,25,3311.5301896598066,Charging,Video Streaming
TikTok,83.07108596350496,13.843591942636557,32.990067544319324,11.701114448038334,WiFi,46,2230.379244969863,Not Charging,Gaming
TikTok,54.783399970829294,51.287319788431184,29.68358495114753,11.60784889857675,WiFi,85,2263.872646196602,Charging,Video Streaming
YouTube,73.06709858585049,32.68439697914106,36.4759653085421,17.02579553345045,4G,31,2684.1879196662003,Charging,Social Media
Maps,97.87906001901712,22.086327041099626,36.561936217058225,11.735891302362111,5G,7,2201.965412820473,Charging,Browsing
Instagram,101.30447212020046,5.311912111390054,41.693889852105315,21.155735376273157,5G,64,2616.6136390983957,Charging,Browsing
Instagram,111.28641054535662,30.96625707953298,26.198687497099954,15.348422446582525,4G,97,1876.5815531683038,Not Charging,Video Streaming
Chrome,127.73546630733733,34.81658622170112,30.279362217687897,16.142515399100084,4G,70,1528.8638513311666,Charging,Music
Maps,100.24723304152792,58.80991481165326,39.027902372653635,2.662180317806218,4G,97,1652.4588174049936,Not Charging,Browsing
Spotify,74.58158713989398,49.358507116230285,35.91736559355783,21.92606409418276,4G,53,1997.7250421964427,Not Charging,Browsing
Spotify,101.48284477807431,26.25669917935948,35.2240122819397,8.717705398489692,WiFi,38,2271.1724490784213,Charging,Video Streaming
PUBG,91.66790585012956,40.84013591329605,41.319269199550604,11.951349162458282,WiFi,41,2499.4223771614957,Not Charging,Navigation
WhatsApp,92.65917443815636,47.393741340092355,29.9502289866192,8.736480474323264,4G,46,2473.38863795991,Not Charging,Navigation
TikTok,84.43046962679213,36.28936082025823,31.356353036729885,6.87874344686063,5G,69,2206.044439661811,Not Charging,Social Media
Spotify,57.198647446152336,26.19268761453194,30.767440777781946,5.9891581641283,5G,64,1557.943890673979,Not Charging,Gaming
Maps,54.297589804451746,27.017413156348315,24.93545978053322,12.516208293495428,5G,94,2619.295642966923,Charging,Music
Instagram,77.57204497312144,40.782096056854286,35.664087667081326,2.1505160327970074,4G,5,1299.1935673400676,Charging,Gaming
Spotify,83.7227518961593,41.194708482875704,32.385737064818564,10.785988563440247,WiFi,63,1499.448135844273,Charging,Gaming
Instagram,63.01397692670717,30.60568076354683,31.335495957541113,17.288843236511187,WiFi,8,2227.117407462417,Charging,Music
Spotify,90.58354871521439,1.0,30.432874368413486,15.15971118871092,WiFi,18,2677.8714322606797,Not Charging,Navigation
TikTok,132.01914760097972,15.642159090630642,34.911266537908034,14.162176938280304,WiFi,22,2576.387140607713,Not Charging,Browsing
Camera,36.39173201804356,44.29533382418168,31.007302427206195,7.523077289042206,5G,38,2139.7993647188255,Charging,Social Media
Spotify,94.55611193909402,3.0374300396618636,36.1078376380412,4.069524038405444,5G,5,2466.8503184688793,Charging,Video Streaming
Maps,78.35063447772974,52.76271524550822,37.29590083667431,17.20897059510797,WiFi,57,1560.7276164163936,Not Charging,Navigation
Spotify,91.26638888336637,50.54235891707756,33.52711179750002,9.755200920299131,4G,26,1862.9217201089016,Charging,Social Media
WhatsApp,69.23213248849272,35.61644572899809,33.18766180120287,11.584607795180581,WiFi,84,1872.0176183096287,Not Charging,Browsing
TikTok,76.34850287382082,43.96896551342911,35.92745500159245,11.012027156388204,WiFi,65,1615.073702272905,Charging,Navigation
Maps,83.23751127520248,42.93162017538329,34.85575139932866,15.361964849404375,4G,26,1984.4250275035965,Not Charging,Music
Chrome,72.45915291161849,33.246903074506804,41.65079677677364,21.216580230629795,WiFi,54,2074.705513003883,Not Charging,Gaming
Maps,41.986467065752535,14.39166323617145,36.59132768780103,19.311870757117145,5G,20,1922.623454866738,Charging,Music
WhatsApp,74.15212423388867,49.50909462592529,40.47793000137155,1.0,4G,32,2045.952986048413,Charging,Browsing
Camera,44.58915929509515,56.10845017075452,38.05255501179507,10.457305143554803,4G,96,500.0,Charging,Video Streaming
TikTok,96.32982776450774,16.87114213636487,28.407909299368054,5.266282407407305,WiFi,90,2431.4154683051092,Not Charging,Music
Chrome,33.36137247304694,13.831174922454508,32.20867562097175,16.692144287900923,5G,74,1956.6310169743012,Charging,Browsing
WhatsApp,105.71635948639724,32.948046428639884,34.75951288478671,12.019917408120419,5G,93,1956.0640676912851,Charging,Gaming
WhatsApp,90.73907500508699,25.60663106545325,39.34222155297966,15.030759357676805,5G,46,1367.0283435714218,Charging,Navigation
YouTube,90.83471539334737,37.17423860308189,44.63906498719286,10.02937764721104,WiFi,70,3130.6035621552583,Charging,Social Media
TikTok,25.89225330380401,53.1199105979058,32.57926434556395,6.803141970345102,WiFi,75,3159.003230177291,Charging,Browsing
Maps,71.78501404771109,1.314943425912567,35.27628049143338,7.658596341000198,5G,85,1198.8652273836701,Not Charging,Browsing
Instagram,108.8390857164965,58.719079274287324,38.99955640844193,4.334936663711346,WiFi,39,2058.6818675865447,Charging,Video Streaming
Camera,67.03480052424263,28.8999733718462,34.710862458470544,5.68182965249215,5G,24,2756.6755803252117,Charging,Navigation
Instagram,53.04844625090715,42.676684679757415,43.220483889262304,4.628534722457346,WiFi,6,1984.879027011883,Charging,Browsing
Maps,64.0832476248572,44.280887571566986,28.261065123937456,6.821486610934444,4G,11,1836.31844264652,Charging,Browsing
Maps,78.29305943401654,46.030117312966944,38.390099577334965,6.538609179844084,4G,53,1797.3486827170796,Not Charging,Social Media
TikTok,58.715738742179724,35.928621560449955,38.34106627218069,13.970465525141098,WiFi,87,2387.622914129634,Not Charging,Gaming
Maps,110.84543080223234,39.433409026801186,40.76019349156865,13.77430822327499,WiFi,80,3769.236139052277,Charging,Music
YouTube,78.3833117502402,39.335330759081046,35.31025674411497,13.965021034290928,5G,13,2696.740612778926,Charging,Navigation
Chrome,66.1107663013018,25.54575798830829,39.45760609202915,17.874976811257905,4G,31,1534.8654964343814,Charging,Social Media
Maps,47.46641182911052,8.629172128442036,33.754303768802195,11.608310543119426,5G,82,1822.6701745940936,Not Charging,Social Media
Instagram,92.11116513197345,16.712212583522078,30.993043648687056,8.095927014585438,WiFi,6,2039.3474979726627,Not Charging,Music
Maps,91.54165736778408,33.436430307529484,30.263984944202477,23.057017879651013,5G,89,1684.4998154098944,Charging,Navigation
YouTube,60.194777345382704,23.197900146554225,27.79298906312288,16.52822951651898,5G,72,1572.5894400407856,Not Charging,Navigation
Spotify,24.09177429214637,23.232558914156975,32.79320604242574,12.761598966022788,WiFi,64,2649.9579018848985,Not Charging,Gaming
Spotify,90.2690547393971,61.98876568529293,36.557441885285314,12.414372269961655,4G,89,1898.2390205542797,Not Charging,Navigation
WhatsApp,75.32991521847494,47.88342194989809,33.95933951957873,13.448267604501503,5G,90,2423.0888916082813,Not Charging,Browsing
Camera,88.40177919814172,31.218860511350396,35.98983049986777,10.989493598228911,WiFi,53,3269.4572308738116,Not Charging,Music
PUBG,128.92936334099096,45.08052418483163,41.17439508693169,12.641122707519113,5G,6,1885.3988978486746,Not Charging,Navigation
Chrome,79.32920390727351,28.69597091613649,32.412567258371524,14.496898303078982,WiFi,21,2364.7755852263003,Charging,Gaming
Facebook,67.1540345789307,36.66085151279745,46.70148249022653,8.367318930172278,WiFi,87,1585.826356520787,Not Charging,Social Media
WhatsApp,51.316950808791496,41.624429726283736,38.77621499495286,3.829420740814827,WiFi,92,2449.306099045223,Charging,Browsing
Camera,72.18945521262377,28.73591048342182,,1.6217861605519222,4G,24,2980.0266414887565,Not Charging,Navigation
Spotify,84.01443374039103,24.721241786943565,33.90198952887213,16.439494094668575,4G,80,2949.068280855247,Charging,Music
Instagram,81.33268551496901,53.35897727702756,29.95935021611575,4.085379186412736,WiFi,93,2225.3836045793396,Not Charging,Navigation
Facebook,123.08663350167757,44.2116945079716,34.871415175564486,14.326719969789384,4G,91,1888.6213554277847,Charging,Video Streaming
Camera,92.47713913664856,1.1808368256092407,24.192019333807316,6.22822052475933,5G,36,2342.0823601879383,Charging,Gaming
Camera,76.62997821231976,24.977961049525845,41.278830876342795,6.30877026970035,4G,55,2230.666902038553,Not Charging,Social Media
WhatsApp,62.33598552916318,23.280912504584094,20.916945999913658,8.409006197471191,4G,92,2476.6830309423867,Charging,Video Streaming
Facebook,86.666819094583,25.682928667814032,35.20875486683924,12.970660760028219,5G,46,1819.312113354344,Charging,Music
TikTok,57.32479604043352,47.936034331383425,29.28005499338314,5.557041458112037,5G,67,1959.8994173010844,Not Charging,Navigation
PUBG,84.49577698844766,35.28808952005537,31.494106740381785,8.915337648529405,5G,93,2069.0175514863295,Charging,Gaming
TikTok,92.18534817262108,14.155554937166816,32.13924033538728,11.871404639097216,WiFi,65,2599.878544759276,Not Charging,Browsing
Facebook,74.58869443071382,29.251777445620764,44.628130637309724,5.9486910457653055,5G,66,2679.507680303076,Charging,Navigation
TikTok,64.24283889837146,43.126064714242844,29.4837464726483,19.141171072373456,5G,7,1941.0625354792085,Charging,Navigation
YouTube,25.36757881662735,31.705324766993684,39.571297723970616,3.387311287030993,5G,93,1509.4094914457048,Not Charging,Navigation
Spotify,108.59591816050977,25.32986073254763,40.80200914633671,10.90915408774585,WiFi,96,2417.5843753008544,Charging,Browsing
YouTube,90.08250975613204,39.96828918107793,23.30785899878451,18.362703162927506,4G,80,2639.148929211646,Charging,Navigation
Maps,90.69043203961955,59.272887341586156,31.92323616619283,5.37766718054694,WiFi,30,2119.509422354105,Not Charging,Gaming
TikTok,40.9661916055675,41.92137249437778,42.4222954641285,11.451870747561422,4G,52,1771.8345393774534,Not Charging,Browsing
Maps,114.49596749350142,54.51412269547548,28.426132746402732,12.66429341333624,5G,12,1913.2181257664413,Not Charging,Browsing
Instagram,68.369578334548,26.335786732026452,40.99138018322318,7.966147739987404,WiFi,9,3183.6036412648205,Charging,Video Streaming
Chrome,72.78011743251284,34.87456833313909,34.91066709299457,11.612586128340569,WiFi,15,2333.0381789352773,Charging,Music
Instagram,53.267828614529364,34.57172023196477,34.69451335216159,14.80722230429976,4G,46,2808.0348072511033,Not Charging,Browsing
Facebook,35.326356716503795,36.780186261015366,35.34745806359817,9.664296508410548,WiFi,95,1718.144440582748,Charging,Video Streaming
Camera,108.93365779308917,41.60779409571374,36.712859157657284,15.821648070651928,WiFi,45,2926.147308650669,Charging,Gaming
Spotify,112.1649342349406,21.215463184178326,30.221809076528785,13.96365470190995,4G,23,2736.8117311180345,Charging,Music
TikTok,75.86179621616681,44.70999028270218,33.697902334237305,9.085498994232832,WiFi,52,2138.5510473415948,Charging,Browsing
WhatsApp,63.01538575484125,10.58171091567175,36.852992069901056,17.637271835612747,WiFi,57,2565.363928670946,Charging,Social Media
Chrome,70.57389577164355,14.963650062399775,35.88442919715004,8.295314431584387,5G,59,2976.360584252497,Not Charging,Video Streaming
PUBG,71.25962524911125,67.03439151759846,36.746127812722335,16.279466527026067,5G,65,1535.1871826897195,Not Charging,Gaming
PUBG,50.00350694551004,27.34818890781686,31.406564779255582,8.384921508569661,5G,36,1884.5598133380856,Charging,Gaming
PUBG,72.69361961390399,45.94279026479303,38.161496048916504,10.41963320579132,5G,50,2514.420358886723,Charging,Gaming
TikTok,83.82754982335814,60.47435588640434,35.632378377441874,11.186778551114282,5G,96,2212.148959818592,Charging,Music
PUBG,105.4539311912188,1.0,27.09649974163039,13.692915454431809,WiFi,40,2446.7734027155834,Not Charging,Navigation
YouTube,80.3561041003428,51.89369270233564,32.343142415165104,1.0,WiFi,22,2612.8929147870986,Not Charging,Social Media
Chrome,40.5912072775141,44.73415409388907,30.522477398456974,14.290077757449279,5G,78,2499.1733824858,Not Charging,Music
YouTube,88.8386965799669,59.6059592139956,30.45810953514657,11.487603884287953,4G,22,2048.2985903606004,Not Charging,Music
Camera,73.60173595825617,17.277152575030595,32.617599347742846,13.42870080638296,5G,16,2089.628020938126,Not Charging,Browsing
Chrome,114.26024234959667,56.76881985431919,38.067359683458896,14.512441618110511,WiFi,76,3133.2028205226834,Charging,Video Streaming
YouTube,115.73644505110019,23.90878352595964,31.86603875219971,13.969044189956321,4G,50,2251.72141342693,Charging,Social Media
Chrome,116.61135780668249,50.821667214149855,36.1252894262897,1.9631957387047372,5G,59,3013.1906715387513,Charging,Gaming
Camera,65.96030161566802,34.4596844636834,35.30581283925458,6.694947006059889,4G,42,3054.8948013548497,Charging,Music
Maps,129.74637683343894,46.56153209652708,31.10473797846655,13.664079671630317,5G,82,1731.4306949604652,Not Charging,Social Media
TikTok,88.77356262239267,35.7330377495773,33.27592434666352,12.99848098312699,WiFi,6,2641.305947629486,Charging,Video Streaming
TikTok,120.65951014171583,7.408976237199063,39.32424611649457,8.052231572418396,5G,13,1551.8729183660207,Charging,Navigation
PUBG,67.43450965420601,1.0,35.74903153470542,15.688196000299406,4G,9,3170.300027897198,Charging,Social Media
Instagram,72.53508155975933,38.14873300975236,37.74413930700528,10.717874154357098,WiFi,23,2313.135282052923,Charging,Gaming
PUBG,86.85068381680213,31.04397443552978,41.362482719538896,16.428631769409275,5G,75,2284.0101465251887,Not Charging,Music
Facebook,83.79694024034849,40.9733142713044,37.174685270890386,18.050106557228716,5G,43,1680.925383805365,Not Charging,Navigation
YouTube,111.37029858672923,31.21769801234638,25.396555665573388,13.391510257815886,5G,46,1835.925505972426,Charging,Video Streaming
Chrome,74.19676703628865,65.2711607407673,36.35298858057827,14.777762409162783,5G,21,2335.7139391336764,Charging,Gaming
Instagram,109.11537475775891,38.458056917424564,31.909442841632128,8.957699592838695,WiFi,67,2254.595257140224,Charging,Navigation
Camera,98.30586267831633,28.29578408626002,44.05151305002081,16.461049364049927,WiFi,94,1968.9299403031057,Charging,Browsing
Facebook,74.66519453482128,40.06044599520299,36.99634703807088,13.090621848405016,5G,50,2727.003427354348,Not Charging,Browsing
Camera,96.36691543705783,28.569878046780417,32.01280851263727,10.526444805779095,WiFi,95,2198.5232820604188,Not Charging,Video Streaming
TikTok,68.16837382917379,36.39395351170981,37.83255964720595,5.905908333911721,4G,96,1593.6018046716858,Charging,Gaming
TikTok,138.75514500014305,16.737797191462484,35.45395451483554,9.572793154479502,WiFi,24,2632.2287894623573,Charging,Music
PUBG,13.391691973138819,34.87122197210592,26.410213431400962,6.452622275801282,4G,74,1504.434291118898,Not Charging,Video Streaming
YouTube,96.82358011237598,27.832214059472378,39.315303906263566,15.807448694696806,4G,12,1045.9376555248475,Not Charging,Navigation
Instagram,35.88510226807382,18.158950619469806,32.97230042966461,18.102149547944325,WiFi,23,2257.6940739917773,Charging,Gaming
Spotify,74.35858241954828,64.63603802108963,42.103091463870044,16.581345994649354,5G,36,1581.587998701158,Charging,Browsing
Facebook,77.85979776321885,18.743969450897506,34.37784607928095,24.430101231388363,WiFi,23,2306.8672317081264,Charging,Browsing
Facebook,117.6908389728421,35.104463351629065,42.196467419177345,9.697965392515133,4G,28,2689.8148610645662,Not Charging,Social Media
PUBG,62.69619469807775,22.957879475768642,37.12449074952907,14.982861724417749,4G,28,2790.7022833440583,Not Charging,Gaming
TikTok,112.70029789154445,39.455592063198125,39.87061684647965,6.093225177085773,WiFi,60,2498.5889171897365,Not Charging,Navigation
PUBG,50.529583994380076,15.88422298296624,32.54090254758585,11.0137467982385,4G,85,1404.3620522598883,Not Charging,Navigation
Chrome,113.66674309387164,47.60535235903327,36.76503090273248,4.613253955725615,WiFi,22,1767.9087702475108,Not Charging,Social Media
Instagram,68.14136395241317,65.54234279538262,26.368826079939666,14.840971586523949,WiFi,16,2203.249269931199,Charging,Navigation
YouTube,81.83586298102797,22.406911443489953,34.36481548562479,10.222541685428993,5G,45,2209.0478036376376,Charging,Gaming
Maps,71.5905334222399,53.25453294021981,27.577342290344713,1.7270898756904138,4G,91,1634.8542832808255,Charging,Browsing
WhatsApp,112.05908685289009,29.27180983406465,29.285114295734502,8.57490778532468,WiFi,52,1922.5403403512964,Charging,Video Streaming
WhatsApp,107.19349608084369,57.58686681614128,30.545978671276877,20.96557163803748,4G,86,2686.2148750546075,Not Charging,Browsing
PUBG,91.08754301461312,67.82748479143987,38.30210467970656,14.052149436254513,WiFi,68,2502.2462545460007,Charging,Browsing
Chrome,51.20329038533065,31.49442482437312,34.26319932621856,15.845463314778748,WiFi,20,2014.927831248478,Not Charging,Gaming
Instagram,62.12445329924393,12.196008786580222,35.15713504676923,12.627726396498817,5G,84,2817.791446503712,Not Charging,Navigation
Spotify,54.28558686234686,49.22126581154134,34.12706137886121,11.092205392023837,WiFi,27,1404.0943037593156,Charging,Social Media
WhatsApp,23.796427830195917,38.36625811916174,40.403602494434935,12.077895069047758,5G,90,2693.3214296711994,Charging,Social Media
Instagram,111.53295254625115,42.526867516664616,35.0202097891158,13.227163621118924,4G,43,2610.756252113128,Charging,Music
YouTube,71.80441184143258,29.90232437233452,36.244185393756894,6.5167377719949195,5G,37,2648.015406188201,Charging,Social Media
Camera,71.53765089269257,21.732607720089515,32.14873403585955,15.815310078692772,5G,28,2377.8769847797894,Charging,Social Media
Chrome,117.40255583563899,52.40522271450462,40.747046468331234,17.609137459937408,4G,65,1808.050887520364,Charging,Navigation
TikTok,68.10028494034081,39.79684991834049,41.12194643401452,11.017053015278345,5G,59,2555.195092551095,Not Charging,Video Streaming
Instagram,58.98822660785173,13.34664448724412,34.81555523465548,9.384797851917071,5G,65,1950.6272920192466,Not Charging,Video Streaming
YouTube,74.38135948712538,45.3031283480434,32.07852485159759,8.290455001775982,WiFi,88,2323.1428922737573,Not Charging,Navigation
Spotify,51.68327370307759,42.29252896949751,26.92011833141472,20.796083017812144,5G,99,1763.2603368075297,Charging,Social Media
Maps,88.6088942321989,30.120516135146538,30.65701784682146,9.738645804032217,WiFi,44,1993.065164766548,Not Charging,Gaming
TikTok,70.65844804339574,59.297198513634825,24.164549692371214,15.266571571072703,5G,62,2114.0505902175278,Charging,Browsing
Maps,67.3182147351547,25.727402564791035,30.446787399560026,11.052131522586722,4G,76,2439.834342639365,Charging,Browsing
Spotify,65.15242069949244,32.46520252767738,36.78485048697634,10.78184972141035,4G,78,2540.3163836819385,Not Charging,Video Streaming
YouTube,77.34446265394972,46.52972131952297,34.74800024700489,8.176251498971386,5G,5,3217.4196467176002,Not Charging,Navigation
WhatsApp,82.08702813799627,36.15144425496082,46.61633492227364,7.14850251952992,WiFi,89,2288.875880168212,Charging,Gaming
Maps,67.00062278981196,14.233652684623454,33.14471642599807,15.699603801232751,5G,29,1631.362253218706,Charging,Social Media
TikTok,71.03085159762134,37.756990594901445,32.75434129522779,7.035387599849654,WiFi,57,2679.9793783036375,Not Charging,Navigation
PUBG,77.96192932951628,28.78415312052151,40.313847997644,14.312596197960392,5G,65,2402.580561648838,Not Charging,Video Streaming
Facebook,75.43954661151153,47.854943673743946,25.365318558772227,12.452919617407485,4G,50,2085.777120347843,Not Charging,Gaming
Instagram,80.77689917187534,37.2682751599271,27.59116388710256,15.763192672396185,4G,78,1959.7151564071844,Not Charging,Gaming
WhatsApp,63.08322991879966,36.41761479571086,38.31920680627733,8.950230447047222,WiFi,64,1829.058145295907,Not Charging,Video Streaming
Maps,105.11482272816227,19.276232544214224,34.02287898515315,17.400720832600477,5G,55,1809.125988232929,Not Charging,Gaming
Camera,82.42070443523792,31.549620381289916,34.13751982801272,11.294047089548314,WiFi,77,1467.72055036831,Charging,Browsing
Instagram,67.40383117937807,49.551516410189805,30.314244210828388,24.958473606547813,4G,88,2779.3059520562138,Not Charging,Video Streaming
PUBG,88.60960543446338,23.351954831879436,36.198850867913215,3.9291183251758,WiFi,52,2460.8797366142944,Charging,Browsing
Spotify,78.14078502953214,34.511746653684284,30.959883726767842,24.144673690384522,5G,88,2255.8344834369445,Charging,Navigation
Facebook,36.6543411379083,20.953309225264857,35.363716643486164,11.368170009719307,WiFi,44,1827.5503697687682,Not Charging,Music
YouTube,88.52381725554066,17.242360384224963,29.207582190733824,13.114010508594303,5G,11,2853.621025666559,Not Charging,Social Media
PUBG,54.51234494039532,33.72711432515971,34.08801506308722,8.978552841954254,5G,79,1347.6184611706885,Not Charging,Navigation
PUBG,103.36069458078268,37.60701747316008,45.124344702479235,4.15559353488306,4G,89,2121.4042571043105,Charging,Browsing
Spotify,73.95625902766382,64.90794408848892,32.87532105131238,9.358016139898119,5G,23,2789.287820455266,Charging,Social Media
Chrome,99.5017574347766,28.168094242306864,34.341209059041105,10.171565075637723,5G,19,1004.422947536671,Not Charging,Social Media
Spotify,64.24453617005982,34.24746098549176,33.987385012654585,12.914008563653706,5G,74,2305.629943314025,Not Charging,Browsing
Chrome,81.74823167851599,16.24889723043613,35.87265704172242,17.605691725051756,WiFi,65,1803.9057685575513,Charging,Browsing
Chrome,110.25608751267191,44.183600223603705,37.34075989842127,12.953653633035575,4G,60,2272.696654709121,Charging,Video Streaming
WhatsApp,73.27458633962944,40.97142169029921,36.28618875338261,13.0407088164132,WiFi,14,1975.3296202208412,Not Charging,Music
WhatsApp,65.22957253160487,57.32592016537143,36.396579208862526,13.92183858258403,WiFi,50,2556.2147737637333,Not Charging,Browsing
TikTok,96.37601534454473,51.674332272630636,34.09583307800574,3.225349034418757,4G,84,2939.526271724778,Not Charging,Social Media
Maps,95.89153991877401,40.271100032634244,35.50144861253519,3.6873774893195375,WiFi,79,3707.9958245143707,Charging,Social Media
Maps,66.28127166462953,27.948927506169493,33.93022285406225,4.515055055678505,WiFi,61,2131.960090526696,Charging,Navigation
YouTube,30.36347448955594,38.070026568350904,25.938206467864404,10.133630710023228,5G,39,2642.783651248146,Not Charging,Music
Maps,64.7494255625411,33.33479806802359,48.15307504925936,2.6414244013797994,WiFi,76,2405.2924383691634,Not Charging,Music
WhatsApp,96.93398804216055,49.300962998569695,38.640863747736084,8.551062276354473,4G,96,2449.648911608981,Not Charging,Social Media
TikTok,60.6241452644069,47.39347234943702,30.103403973577244,5.1587537750949215,WiFi,7,3085.479968549425,Charging,Music
TikTok,79.72655407459511,30.55376834517867,36.150302021917,14.438577130993409,5G,70,1789.4839642915601,Charging,Navigation
Chrome,63.562876550841395,13.070093302596831,28.269296387098972,14.188278144541252,WiFi,57,1985.0290008911447,Charging,Video Streaming
Spotify,31.695820936848754,55.00080950330637,32.52899225418648,10.496779801320173,4G,82,2094.7158048100114,Not Charging,Social Media
YouTube,63.11297057400181,43.72810935234807,27.59005729437102,2.5001954091652863,5G,56,1609.0908136012943,Not Charging,Gaming
Chrome,96.82830051724281,30.207648941409964,34.74407577179786,10.814280452819121,WiFi,97,2199.1150390959797,Not Charging,Social Media
Spotify,20.743687998354694,43.143100221555066,27.093223869349714,13.643130576880512,4G,57,2594.7819538421413,Charging,Social Media
Maps,86.30418376188939,36.12291959375044,36.942114471564324,16.053633336195073,4G,58,2697.0171745143084,Charging,Video Streaming
Chrome,50.34826921501467,54.779268893292105,38.41110540456415,20.767023136564852,WiFi,51,2089.7045730573977,Charging,Browsing
Instagram,95.2110517368548,6.053296522924597,30.865097002081875,17.592490902108416,WiFi,7,2885.221557461837,Not Charging,Browsing
Maps,97.85797339684133,29.042135502298514,35.80447102099531,12.823882645339648,5G,69,955.73047695996,Not Charging,Gaming
Spotify,75.7013016272181,58.98581773218032,30.60017823988795,10.573793298463123,WiFi,19,3595.2292340094345,Charging,Gaming
YouTube,75.75829603046945,43.44797605200968,37.558654821349535,8.285329518543598,5G,88,2540.3539675751476,Not Charging,Gaming
Spotify,59.84093257159246,61.58910002471312,31.556909757187704,18.77830947944964,WiFi,90,1941.7386555451192,Not Charging,Browsing
Chrome,46.36041499737585,16.672893602548033,38.9448506252346,12.832952898495536,4G,38,2477.260996872081,Charging,Video Streaming
Chrome,122.45232265834332,51.082950739077305,25.942040898325054,15.15272104341726,4G,54,2108.3277998180884,Charging,Music
PUBG,58.3732143207218,50.18336635180749,29.975120424500563,9.048901310353212,4G,37,946.4692298032282,Charging,Gaming
YouTube,119.19490327991181,9.774071970067489,29.455918393567273,5.795454672450962,4G,77,2228.1434240450944,Charging,Music
Camera,58.512499004995576,30.56746565700374,36.01676879202499,9.998311408636365,5G,7,2746.9041691642315,Charging,Navigation
Maps,93.12975975844321,33.40206342208875,37.77544849720793,10.485358670971868,4G,6,2778.2753525953617,Not Charging,Video Streaming
TikTok,51.55482100865913,10.706659568488917,36.40318683391344,12.95886216822069,5G,8,2351.018678719578,Charging,Music
YouTube,93.08487542255038,30.880965102193418,32.455117358046486,8.312830555080122,5G,20,2774.6629787673687,Not Charging,Browsing
TikTok,71.86031607117195,48.09774711167909,21.024564670290403,12.124849316909822,5G,58,2461.2639560385574,Not Charging,Browsing
YouTube,72.18709598310824,29.136154107128895,35.193511473787815,17.888531771775092,WiFi,37,2333.5455536964223,Charging,Gaming
YouTube,95.25057924461126,38.6319973351104,38.940245421585345,3.635191952314324,5G,13,1786.6042412518182,Charging,Gaming
Spotify,68.27146587302255,38.74055424091478,48.402544358166224,1.4154870402182578,WiFi,61,1991.6736100743294,Not Charging,Music
YouTube,44.29628761387256,34.81784883291851,32.87802389644669,18.229569243092286,5G,44,2046.1829890604738,Not Charging,Browsing
PUBG,99.03263908523631,24.42226963961857,31.673422445329564,4.681867709838564,WiFi,56,2371.287080796491,Not Charging,Music
Camera,51.352485250441795,44.88220962325847,36.60127390644077,10.099640165537732,WiFi,86,2681.891919099729,Charging,Navigation
Chrome,92.91293210994775,11.194493577110126,33.71920778389277,15.042398406532438,4G,20,1831.3437182119105,Not Charging,Video Streaming
Facebook,104.32491363332501,35.128822077622736,41.37686703631604,11.703869156646135,5G,12,1364.943511968247,Charging,Browsing
TikTok,70.61265284119456,55.78229510777133,30.95905670875931,11.633560604982126,WiFi,91,3063.856505193719,Charging,Social Media
